NEWID,SEQNO,INTERI,ALCNO,ADLTCLOX,ADLT_LOX,CHLDCLOX,CHLD_LOX,CLOGFTX,CLOGFTX_,QYEAR
04837253,1,,0,0,D,,A,0,D,20221
04837293,2,,0,110,D,0,D,325,D,20221
04837323,1,,0,0,D,0,D,0,D,20221
04837423,1,,0,300,D,,A,0,D,20221
04837483,1,,0,160,D,,A,0,D,20221
04837513,4,,0,100,D,,A,150,D,20221
04837543,7,,0,120,D,,A,145,D,20221
04837573,2,,0,200,D,100,D,35,D,20221
04837593,2,,0,170,D,,A,0,D,20221
04837613,1,,0,350,D,,A,0,D,20221
04837633,1,,0,0,D,,A,0,D,20221
04837643,1,,0,155,D,,A,50,D,20221
04837703,1,,0,40,D,,A,0,D,20221
04837753,1,,0,0,D,,A,0,D,20221
04837823,1,,0,3000,D,,A,2000,D,20221
04837833,2,,0,0,D,,A,0,D,20221
04837853,8,,0,0,D,,A,0,D,20221
04837873,2,,0,900,D,,A,0,D,20221
04837883,4,,0,300,D,,A,300,D,20221
04837933,3,,0,360,D,255,D,500,D,20221
04837953,2,,0,40,D,,A,0,D,20221
04837963,1,,0,1200,D,,A,0,D,20221
04838013,2,,0,0,D,300,D,500,D,20221
04838023,1,,0,500,D,,A,0,D,20221
04838063,1,,0,250,D,,A,0,D,20221
04838073,9,,0,1193,D,,A,500,D,20221
04838173,6,,0,750,D,500,D,0,D,20221
04838203,1,,0,660,D,,A,0,D,20221
04838223,1,,0,0,D,,A,0,D,20221
04838293,4,,0,200,D,,A,0,D,20221
04838303,1,,0,0,D,,A,0,D,20221
04838323,1,,0,200,D,100,D,0,D,20221
04838333,1,,0,200,D,,A,0,D,20221
04838343,1,,0,500,D,,A,70,D,20221
04838353,3,,0,600,D,600,D,0,D,20221
04838383,2,,0,500,D,90,D,0,D,20221
04838403,2,,0,200,D,100,D,0,D,20221
04838423,2,,0,800,D,,A,200,D,20221
04838433,1,,0,0,D,,A,0,D,20221
04838464,1,,0,200,D,,A,0,D,20221
04838493,2,,0,200,D,200,D,60,D,20221
04838513,1,,0,2000,F,,A,0,D,20221
04838523,1,,0,0,D,,A,3000,D,20221
04838533,3,,0,700,D,500,D,200,D,20221
04838543,1,,0,18,D,0,D,0,D,20221
04838553,1,,0,100,D,,A,0,D,20221
04838583,1,,0,80,D,,A,0,D,20221
04838593,2,,0,340,D,500,D,0,D,20221
04838663,1,,0,0,D,,A,0,D,20221
04838683,3,,0,0,D,,A,0,D,20221
04838693,2,,0,180,D,,A,50,D,20221
04838703,2,,0,0,D,,A,0,D,20221
04838733,2,,0,180,D,,A,200,D,20221
04838743,3,,0,300,D,400,D,0,D,20221
04838753,1,,0,200,D,,A,0,D,20221
04838783,2,,0,300,D,,A,0,D,20221
04838793,3,,0,240,D,,A,0,D,20221
04838853,1,,0,70,D,,A,70,D,20221
04838863,3,,0,0,D,,A,0,D,20221
04838973,3,,0,175,D,,A,150,D,20221
04838993,1,,0,120,D,,A,600,D,20221
04839033,5,,0,1561,D,,A,100,D,20221
04839073,6,,0,450,D,130,D,0,D,20221
04839093,1,,0,200,D,,A,0,D,20221
04839123,5,,0,200,D,,A,0,D,20221
04839143,1,,0,0,D,,A,0,D,20221
04839163,1,,0,0,D,,A,0,D,20221
04839173,1,,0,200,D,100,D,100,D,20221
04839203,1,,0,100,D,150,D,0,D,20221
04839213,1,,0,400,D,400,D,0,D,20221
04839233,1,,0,1000,D,,A,0,D,20221
04839253,5,,0,35,D,,A,0,D,20221
04839263,4,,0,450,D,,A,0,D,20221
04839273,1,,0,100,D,100,D,0,D,20221
04839293,1,,0,0,D,,A,0,D,20221
04839313,5,,0,300,D,150,D,0,D,20221
04839323,3,,0,500,D,350,F,0,D,20221
04839333,2,,0,100,D,,A,0,D,20221
04839343,5,,0,85,D,,A,0,D,20221
04839353,1,,0,200,D,,A,0,D,20221
04839393,1,,0,350,D,,A,0,D,20221
04839413,1,,0,120,D,,A,0,D,20221
04839433,1,,0,300,D,,A,0,D,20221
04839443,2,,0,0,D,,A,0,D,20221
04839463,1,,0,1000,D,0,D,0,D,20221
04839533,3,,0,300,D,,A,0,D,20221
04839553,6,,0,1100,D,,A,0,D,20221
04839583,1,,0,0,D,,A,0,D,20221
04839593,3,,0,200,D,,A,0,D,20221
04839673,3,,0,200,D,200,D,0,D,20221
04839703,1,,0,125,D,,A,0,D,20221
04839744,4,,0,60,D,,A,0,D,20221
04839753,1,,0,0,D,,A,0,D,20221
04839793,2,,0,0,D,,A,0,D,20221
04839813,4,,0,650,D,,A,95,D,20221
04839823,3,,0,0,D,,A,0,D,20221
04839833,1,,0,0,D,,A,125,D,20221
04839863,1,,0,250,D,,A,150,D,20221
04839893,1,,0,100,D,,A,0,D,20221
04839903,1,,0,50,D,,A,0,D,20221
04839913,1,,0,350,D,200,D,0,D,20221
04839923,2,,0,0,D,,A,0,D,20221
04839933,1,,0,0,D,0,D,0,D,20221
04839953,2,,0,200,D,200,D,60,D,20221
04840053,3,,0,245,D,,A,0,D,20221
04840094,3,,0,100,D,,A,0,D,20221
04840133,2,,0,40,D,,A,0,D,20221
04840153,1,,0,200,D,0,D,0,D,20221
04840163,1,,0,0,D,,A,0,D,20221
04840173,1,,0,450,D,,A,0,D,20221
04840183,2,,0,250,D,,A,0,D,20221
04840203,1,,0,500,D,1500,D,1000,D,20221
04840233,2,,0,0,D,,A,0,D,20221
04840263,6,,0,300,D,,A,120,D,20221
04840304,1,,0,0,D,,A,0,D,20221
04840323,1,,0,0,D,,A,0,D,20221
04840343,3,,0,89,D,,A,112,D,20221
04840383,3,,0,450,D,,A,45,D,20221
04840393,1,,0,0,D,,A,0,D,20221
04840403,8,,0,90,D,300,D,0,D,20221
04840493,1,,0,0,D,,A,0,D,20221
04840503,1,,0,0,D,,A,0,D,20221
04840513,8,,0,500,D,400,D,400,D,20221
04840563,1,,0,340,D,,A,300,D,20221
04840583,3,,0,200,D,150,D,50,D,20221
04840633,2,,0,105,D,,A,0,D,20221
04840653,2,,0,400,D,350,D,0,D,20221
04840673,3,,0,8,D,,A,0,D,20221
04840683,1,,0,0,D,,A,0,D,20221
04840703,3,,0,50,D,,A,0,D,20221
04840753,8,,0,1000,D,1200,D,0,D,20221
04840793,1,,0,15,D,,A,0,D,20221
04840823,5,,0,0,D,,A,0,D,20221
04840853,3,,0,1500,D,,A,2,D,20221
04840863,1,,0,243,D,304,D,0,D,20221
04840913,2,,0,100,D,,A,200,D,20221
04840923,2,,0,75,D,,A,0,D,20221
04840933,1,,0,0,D,,A,0,D,20221
04840963,2,,0,800,D,1500,D,500,D,20221
04840973,2,,0,400,D,,A,0,D,20221
04841013,1,,0,0,D,,A,0,D,20221
04841033,1,,0,400,D,,A,0,D,20221
04841043,1,,0,200,D,,A,0,D,20221
04841073,2,,0,300,D,,A,200,D,20221
04841093,3,,0,435,D,126,D,0,D,20221
04841113,1,,0,0,D,,A,0,D,20221
04841123,1,,0,160,D,,A,80,D,20221
04841143,1,,0,0,D,,A,0,D,20221
04841163,6,,0,500,D,0,D,0,D,20221
04841213,3,,0,300,D,,A,0,D,20221
04841233,1,,0,0,D,,A,0,D,20221
04841243,1,,0,100,D,,A,160,D,20221
04841273,2,,0,70,D,,A,0,D,20221
04841283,2,,0,0,D,,A,0,D,20221
04841303,2,,0,300,D,,A,0,D,20221
04841333,6,,0,0,D,,A,0,D,20221
04841343,1,,0,0,D,,A,0,D,20221
04841353,8,,0,6000,D,3000,D,0,D,20221
04841403,3,,0,0,D,,A,0,D,20221
04841413,2,,0,315,D,,A,300,D,20221
04841443,2,,0,0,D,,A,0,D,20221
04841463,1,,0,0,D,,A,0,D,20221
04841493,3,,0,0,D,,A,0,D,20221
04841503,1,,0,500,D,,A,0,D,20221
04841513,1,,0,0,D,,A,0,D,20221
04841523,3,,0,400,D,,A,300,D,20221
04841553,3,,0,200,D,300,D,0,D,20221
04841593,3,,0,400,D,,A,999,D,20221
04841613,3,,0,120,D,,A,100,D,20221
04841653,1,,0,0,D,,A,0,D,20221
04841673,1,,0,0,D,,A,0,D,20221
04841773,2,,0,30,D,,A,50,D,20221
04841813,2,,0,400,D,200,D,250,D,20221
04841853,4,,0,0,D,,A,0,D,20221
04841894,2,,0,1500,D,,A,0,D,20221
04841913,2,,0,0,D,,A,0,D,20221
04841963,2,,0,100,D,,A,150,D,20221
04841993,2,,0,120,D,,A,0,D,20221
04842003,1,,0,400,D,,A,0,D,20221
04842013,4,,0,300,D,200,D,0,D,20221
04842054,3,,0,150,D,,A,0,D,20221
04842093,1,,0,225,D,,A,0,D,20221
04842123,1,,0,0,D,,A,0,D,20221
04842153,1,,0,12,D,,A,200,D,20221
04842193,1,,0,0,D,,A,500,D,20221
04842223,1,,0,80,D,,A,0,D,20221
04842243,2,,0,0,D,,A,0,D,20221
04842263,1,,0,50,D,,A,40,D,20221
04842313,1,,0,0,D,,A,0,D,20221
04842323,1,,0,2000,D,,A,0,D,20221
04842333,1,,0,100,D,,A,0,D,20221
04842343,1,,0,0,D,,A,0,D,20221
04842433,1,,0,0,D,,A,0,D,20221
04842443,3,,0,0,D,,A,0,D,20221
04842453,3,,0,75,D,,A,0,D,20221
04842473,2,,0,1500,D,,A,0,D,20221
04842483,6,,0,500,D,100,D,0,D,20221
04842543,1,,0,100,D,,A,0,D,20221
04842553,5,,0,1000,D,1500,D,0,D,20221
04842563,1,,0,100,D,,A,0,D,20221
04842583,3,,0,250,D,250,D,300,D,20221
04842603,1,,0,0,D,,A,0,D,20221
04842653,1,,0,20,D,,A,0,D,20221
04842713,1,,0,40,D,,A,350,D,20221
04842763,1,,0,0,D,,A,0,D,20221
04842783,2,,0,0,D,,A,0,D,20221
04842823,1,,0,100,D,,A,0,D,20221
04842833,5,,0,380,D,,A,120,D,20221
04842863,2,,0,50,D,,A,50,D,20221
04842873,8,,0,0,D,,A,120,D,20221
04842953,4,,0,140,D,,A,0,D,20221
04842993,1,,0,100,D,,A,0,D,20221
04843003,2,,0,750,D,,A,0,D,20221
04843023,5,,0,100,D,,A,0,D,20221
04843083,2,,0,30,D,,A,15,D,20221
04843093,1,,0,0,D,,A,0,D,20221
04843103,1,,0,0,D,,A,0,D,20221
04843113,1,,0,0,D,,A,0,D,20221
04843133,1,,0,0,D,,A,0,D,20221
04843193,1,,0,0,D,,A,0,D,20221
04843203,4,,0,0,D,,A,0,D,20221
04843254,2,,0,0,D,,A,0,D,20221
04843263,1,,0,0,D,,A,0,D,20221
04843273,1,,0,21,D,,A,0,D,20221
04843293,2,,0,500,D,,A,180,F,20221
04843303,1,,0,150,D,200,D,0,D,20221
04843323,1,,0,230,D,,A,0,D,20221
04843343,4,,0,0,D,,A,0,D,20221
04843353,1,,0,0,D,250,D,600,D,20221
04843383,1,,0,0,D,,A,0,D,20221
04843393,2,,0,22,D,,A,0,D,20221
04843423,1,,0,0,D,300,D,0,D,20221
04843443,1,,0,0,D,,A,0,D,20221
04843483,2,,0,300,D,250,D,0,D,20221
04843513,3,,0,200,D,,A,0,D,20221
04843533,1,,0,0,D,0,D,0,D,20221
04843563,2,,0,0,D,,A,0,D,20221
04843583,2,,0,89,D,,A,0,D,20221
04843613,1,,0,0,D,,A,0,D,20221
04843633,4,,0,90,D,,A,150,D,20221
04843733,3,,0,450,D,,A,0,D,20221
04843773,3,,0,0,D,,A,0,D,20221
04843813,2,,0,1000,D,,A,500,D,20221
04843823,2,,0,100,D,300,D,200,D,20221
04843863,1,,0,78,D,,A,0,D,20221
04843883,1,,0,50,D,,A,0,D,20221
04843923,2,,0,100,D,,A,0,D,20221
04843943,3,,0,80,D,,A,0,D,20221
04843953,1,,0,0,D,,A,0,D,20221
04843973,1,,0,0,D,,A,0,D,20221
04844003,1,,0,0,D,,A,0,D,20221
04844023,1,,0,60,D,30,D,0,D,20221
04844043,6,,0,400,D,500,D,250,D,20221
04844053,1,,0,0,D,,A,500,D,20221
04844063,3,,0,600,D,,A,0,D,20221
04844073,1,,0,20,D,,A,0,D,20221
04844093,6,,0,1000,D,500,D,500,D,20221
04844103,4,,0,400,D,,A,0,D,20221
04844133,1,,0,0,D,,A,0,D,20221
04844153,2,,0,300,D,,A,0,D,20221
04844163,3,,0,250,D,,A,0,D,20221
04844203,1,,0,0,D,,A,0,D,20221
04844253,1,,0,0,D,,A,300,D,20221
04844293,1,,0,100,D,50,D,0,D,20221
04844303,2,,0,200,D,0,D,0,D,20221
04844323,1,,0,115,F,2000,F,100,F,20221
04844333,1,,0,500,D,,A,0,D,20221
04844383,1,,0,0,D,,A,0,D,20221
04844393,2,,0,230,D,350,D,0,D,20221
04844403,2,,0,600,D,,A,0,D,20221
04844423,1,,0,230,D,,A,0,D,20221
04844443,9,,0,362,D,,A,690,D,20221
04844523,3,,0,1000,D,500,D,300,D,20221
04844533,1,,0,0,D,,A,0,D,20221
04844553,2,,0,200,D,,A,0,D,20221
04844563,2,,0,100,D,100,D,0,D,20221
04844573,2,,0,0,D,,A,230,D,20221
04844593,2,,0,300,D,,A,0,D,20221
04844643,3,,0,0,D,,A,0,D,20221
04844663,2,,0,0,D,70,D,150,D,20221
04844673,1,,0,0,D,,A,0,D,20221
04844693,3,,0,250,D,,A,0,D,20221
04844703,1,,0,100,D,50,D,0,D,20221
04844723,1,,0,150,D,,A,0,D,20221
04844753,5,,0,50,D,,A,0,D,20221
04844773,1,,0,300,D,,A,1000,D,20221
04844783,4,,0,500,D,,A,0,D,20221
04844793,4,,0,32,D,,A,0,D,20221
04844833,2,,0,0,D,,A,0,D,20221
04844843,2,,0,500,D,,A,0,D,20221
04844913,1,,0,0,D,,A,0,D,20221
04844923,3,,0,425,D,,A,0,D,20221
04844933,2,,0,100,D,,A,0,D,20221
04844943,2,,0,50,D,,A,0,D,20221
04844993,1,,0,0,D,,A,0,D,20221
04845003,1,,0,0,D,,A,0,D,20221
04845033,1,,0,100,D,,A,200,D,20221
04845063,2,,0,100,D,103,D,0,D,20221
04845113,1,,0,540,D,,A,0,D,20221
04845123,3,,0,100,D,,A,100,D,20221
04845133,6,,0,50,D,,A,600,D,20221
04845143,1,,0,0,D,,A,0,D,20221
04845153,2,,0,0,D,0,D,0,D,20221
04845173,2,,0,398,D,,A,0,D,20221
04845193,1,,0,0,D,100,D,20,D,20221
04845203,1,,0,100,D,,A,0,D,20221
04845243,1,,0,150,D,,A,0,D,20221
04845283,1,,0,2,D,,A,0,D,20221
04845303,3,,0,50,D,,A,0,D,20221
04845323,3,,0,350,D,350,D,0,D,20221
04845343,1,,0,150,D,,A,0,D,20221
04845353,1,,0,50,D,,A,0,D,20221
04845363,1,,0,0,D,,A,0,D,20221
04845373,1,,0,0,D,,A,0,D,20221
04845413,2,,0,0,D,,A,0,D,20221
04845433,1,,0,0,D,,A,0,D,20221
04845443,3,,0,210,D,,A,0,D,20221
04845453,2,,0,50,D,,A,50,D,20221
04845463,3,,0,100,D,200,D,0,D,20221
04845473,2,,0,2000,D,,A,0,D,20221
04845493,11,,0,0,D,,A,0,D,20221
04845513,2,,0,850,D,400,D,0,D,20221
04845533,3,,0,500,D,100,D,100,D,20221
04845573,1,,0,150,D,,A,200,D,20221
04845583,12,,0,800,D,,A,200,D,20221
04845603,4,,0,80,D,200,D,50,D,20221
04845613,1,,0,0,D,,A,0,D,20221
04845653,2,,0,0,D,0,D,0,D,20221
04845663,5,,0,400,D,,A,500,D,20221
04845683,2,,0,60,D,,A,100,D,20221
04845723,3,,0,0,D,300,D,0,D,20221
04845753,1,,0,88,D,,A,0,D,20221
04845823,3,,0,0,D,0,D,0,D,20221
04845833,1,,0,140,D,,A,0,D,20221
04845893,4,,0,300,D,300,D,500,D,20221
04845903,1,,0,0,D,,A,0,D,20221
04845913,3,,0,0,D,,A,0,D,20221
04845943,1,,0,0,D,150,D,0,D,20221
04845953,2,,0,0,D,,A,0,D,20221
04845993,2,,0,0,D,40,D,80,D,20221
04846013,1,,0,0,D,0,D,0,D,20221
04846033,1,,0,150,D,,A,200,D,20221
04846063,1,,0,75,D,,A,0,D,20221
04846073,2,,0,0,D,,A,0,D,20221
04846083,7,,0,500,D,300,D,0,D,20221
04846093,4,,0,75,D,,A,60,D,20221
04846143,1,,0,200,D,150,D,0,D,20221
04846153,4,,0,400,D,,A,300,D,20221
04846163,1,,0,800,D,,A,300,D,20221
04846203,1,,0,30,D,120,D,0,D,20221
04846233,2,,0,300,D,,A,0,D,20221
04846273,2,,0,0,D,,A,0,D,20221
04846333,2,,0,272,D,,A,0,D,20221
04846343,1,,0,0,D,,A,0,D,20221
04846393,1,,0,0,D,,A,0,D,20221
04846423,3,,0,90,D,90,D,180,D,20221
04846434,2,,0,1000,D,,A,0,D,20221
04846443,1,,0,300,D,60,D,0,D,20221
04846453,6,,0,370,D,,A,0,D,20221
04846463,1,,0,25,D,,A,0,D,20221
04846473,1,,0,100,D,,A,0,D,20221
04846493,1,,0,0,D,,A,25,D,20221
04846513,1,,0,0,D,200,D,0,D,20221
04846553,1,,0,0,D,,A,0,D,20221
04846583,2,,0,50,D,50,D,0,D,20221
04846593,1,,0,0,D,,A,0,D,20221
04846623,1,,0,0,D,,A,0,D,20221
04846653,5,,0,600,D,800,D,0,D,20221
04846684,1,,0,0,D,,A,0,D,20221
04846693,1,,0,0,D,,A,0,D,20221
04846723,3,,0,400,D,300,D,400,D,20221
04846843,1,,0,0,D,0,D,0,D,20221
04846863,1,,0,0,D,,A,0,D,20221
04846943,2,,0,200,D,400,D,300,D,20221
04846953,1,,0,50,D,,A,0,D,20221
04846983,2,,0,250,D,,A,1000,D,20221
04846993,6,,0,842,D,,A,350,D,20221
04847003,1,,0,0,D,,A,0,D,20221
04847013,3,,0,1000,D,,A,0,D,20221
04847023,4,,0,0,D,0,D,0,D,20221
04847103,1,,0,0,D,,A,0,D,20221
04847113,4,,0,0,D,,A,0,D,20221
04847163,3,,0,200,D,,A,100,D,20221
04847173,1,,0,0,D,,A,0,D,20221
04847183,5,,0,0,D,150,D,0,D,20221
04847203,3,,0,0,D,800,D,0,D,20221
04847223,1,,0,0,D,,A,0,D,20221
04847243,1,,0,0,D,,A,0,D,20221
04847283,4,,0,55,D,,A,0,D,20221
04847303,1,,0,0,D,,A,0,D,20221
04847323,2,,0,400,D,,A,0,D,20221
04847333,4,,0,150,D,,A,0,D,20221
04847343,1,,0,120,D,,A,0,D,20221
04847353,1,,0,0,D,200,D,0,D,20221
04847393,2,,0,90,D,0,D,0,D,20221
04847403,2,,0,800,D,600,D,100,D,20221
04847433,7,,0,0,D,,A,0,D,20221
04847453,2,,0,0,D,0,D,0,D,20221
04847473,1,,0,200,D,200,D,0,D,20221
04847483,2,,0,150,D,,A,0,D,20221
04847563,4,,0,50,D,,A,125,D,20221
04847573,1,,0,0,D,,A,0,D,20221
04847633,2,,0,200,D,100,D,50,F,20221
04847643,5,,0,100,D,,A,200,D,20221
04847663,1,,0,100,D,,A,200,D,20221
04847743,1,,0,0,D,0,D,0,D,20221
04847753,2,,0,0,D,,A,0,D,20221
04847763,2,,0,120,D,250,D,20,D,20221
04847823,5,,0,0,D,,A,0,D,20221
04847843,3,,0,300,D,0,D,0,D,20221
04847853,1,,0,100,D,600,D,0,D,20221
04847903,4,,0,500,D,150,D,300,D,20221
04847963,1,,0,0,D,,A,0,D,20221
04847993,1,,0,6,D,,A,0,D,20221
04848003,3,,0,500,D,500,D,2000,D,20221
04848073,1,,0,0,D,,A,0,D,20221
04848113,1,,0,0,D,,A,0,D,20221
04848123,1,,0,0,D,,A,50,D,20221
04848133,4,,0,578,D,110,D,0,D,20221
04848143,1,,0,0,D,,A,0,D,20221
04848163,4,,0,200,D,200,D,0,D,20221
04848183,1,,0,0,D,,A,0,D,20221
04848213,1,,0,0,D,,A,0,D,20221
04848233,2,,0,0,D,,A,0,D,20221
04848313,1,,0,50,D,,A,0,D,20221
04848353,1,,0,0,D,,A,0,D,20221
04848383,1,,0,8,D,,A,0,D,20221
04848423,5,,0,300,D,,A,0,D,20221
04848443,7,,0,90,D,150,D,30,D,20221
04848453,4,,0,150,D,,A,0,D,20221
04848473,5,,0,236,D,,A,75,D,20221
04848484,2,,0,0,D,,A,0,D,20221
04848504,2,,0,0,D,,A,0,D,20221
04848543,3,,0,100,D,,A,0,D,20221
04848563,1,,0,100,D,,A,200,D,20221
04848593,2,,0,480,D,,A,206,D,20221
04848603,1,,0,50,D,,A,0,D,20221
04848623,3,,0,99,D,,A,200,D,20221
04848653,3,,0,500,D,350,D,400,D,20221
04848663,1,,0,150,D,100,D,0,D,20221
04848693,1,,0,1000,D,,A,800,D,20221
04848733,1,,0,300,D,,A,0,D,20221
04848773,1,,0,0,D,,A,0,D,20221
04848873,4,,0,0,D,,A,0,D,20221
04848903,2,,0,400,D,,A,0,D,20221
04848983,1,,0,700,D,,A,0,D,20221
04848993,1,,0,50,D,150,D,0,D,20221
04849013,1,,0,250,D,,A,0,D,20221
04849023,1,,0,800,D,1000,D,500,D,20221
04849053,1,,0,100,D,,A,0,D,20221
04849063,3,,0,47,D,,A,0,D,20221
04849073,4,,0,25,D,275,D,0,D,20221
04849093,4,,0,29,D,,A,0,D,20221
04849113,1,,0,0,D,0,D,0,D,20221
04849123,4,,0,230,D,,A,100,D,20221
04849143,1,,0,0,D,,A,0,D,20221
04849153,1,,0,0,D,,A,0,D,20221
04849193,4,,0,600,D,,A,200,D,20221
04849253,1,,0,0,D,,A,0,D,20221
04849263,1,,0,0,D,400,D,0,D,20221
04849293,5,,0,400,D,,A,0,D,20221
04849423,1,,0,0,D,,A,0,D,20221
04849453,2,,0,250,D,300,D,100,D,20221
04849473,3,,0,0,D,,A,0,D,20221
04849483,1,,0,0,D,,A,0,D,20221
04849493,1,,0,70,D,,A,0,D,20221
04849503,8,,0,330,D,,A,0,D,20221
04849523,1,,0,50,D,100,D,0,D,20221
04849583,1,,0,60,D,,A,130,F,20221
04849613,4,,0,500,D,,A,800,D,20221
04849643,1,,0,300,D,,A,100,D,20221
04849673,2,,0,0,D,,A,0,D,20221
04849683,2,,0,0,D,,A,400,D,20221
04849703,2,,0,0,D,,A,0,D,20221
04849723,2,,0,400,D,,A,0,D,20221
04849733,1,,0,0,D,,A,0,D,20221
04849793,1,,0,488,D,,A,0,D,20221
04849813,1,,0,0,D,,A,0,D,20221
04849823,2,,0,800,D,,A,0,D,20221
04849843,9,,0,300,D,200,D,0,D,20221
04849903,3,,0,300,D,200,D,0,D,20221
04849944,11,,0,230,D,80,D,0,D,20221
04849963,2,,0,0,D,,A,0,D,20221
04850023,6,,0,500,D,,A,100,D,20221
04850043,7,,0,300,D,300,D,0,D,20221
04850053,5,,0,500,D,300,D,0,D,20221
04850083,1,,0,0,D,,A,0,D,20221
04850103,4,,0,415,D,372,D,110,D,20221
04850113,1,,0,0,D,,A,0,D,20221
04894922,2,,0,900,D,1200,D,0,D,20221
04894952,1,,0,0,D,,A,0,D,20221
04894962,5,,0,900,D,0,D,100,D,20221
04894972,3,,0,500,D,,A,375,D,20221
04895002,1,,0,70,D,,A,0,D,20221
04895072,1,,0,300,D,,A,200,D,20221
04895082,1,,0,0,D,,A,0,D,20221
04895092,2,,0,0,D,,A,60,D,20221
04895102,3,,0,300,D,,A,0,D,20221
04895122,2,,0,578,D,,A,40,D,20221
04895142,3,,0,125,D,,A,200,D,20221
04895152,2,,0,300,D,,A,300,D,20221
04895162,6,,0,250,D,200,D,0,D,20221
04895172,3,,0,0,D,,A,0,D,20221
04895202,1,,0,50,D,,A,100,D,20221
04895224,1,,0,0,D,,A,500,D,20221
04895254,5,,0,300,D,,A,30,D,20221
04895282,1,,0,50,D,,A,35,D,20221
04895302,1,,0,300,D,,A,200,D,20221
04895332,1,,0,60,D,400,D,0,D,20221
04895342,1,,0,80,D,,A,0,D,20221
04895362,1,,0,0,D,,A,0,D,20221
04895382,5,,0,630,D,200,D,0,D,20221
04895422,2,,0,90,D,,A,0,D,20221
04895432,1,,0,0,D,,A,0,D,20221
04895462,2,,0,0,D,,A,195,D,20221
04895482,1,,0,200,D,,A,100,D,20221
04895512,1,,0,300,D,,A,0,D,20221
04895552,1,,0,75,D,200,D,100,D,20221
04895582,1,,0,0,D,,A,0,D,20221
04895622,1,,0,0,D,,A,0,D,20221
04895652,4,,0,893,D,0,D,0,D,20221
04895662,1,,0,0,D,,A,0,D,20221
04895702,1,,0,200,D,,A,0,D,20221
04895762,2,,0,0,D,,A,0,D,20221
04895782,2,,0,125,D,,A,0,D,20221
04895862,1,,0,60,D,,A,0,D,20221
04895922,1,,0,20,D,,A,0,D,20221
04895962,1,,0,0,D,800,D,0,D,20221
04895992,7,,0,600,D,,A,0,D,20221
04896002,1,,0,0,D,,A,0,D,20221
04896072,1,,0,0,D,,A,0,D,20221
04896082,1,,0,0,D,500,D,0,D,20221
04896102,1,,0,15,D,,A,0,D,20221
04896112,1,,0,100,D,100,D,0,D,20221
04896122,1,,0,0,D,,A,0,D,20221
04896162,13,,0,0,D,,A,0,D,20221
04896174,1,,0,60,D,,A,0,D,20221
04896202,1,,0,0,D,,A,0,D,20221
04896212,3,,0,50,D,,A,100,D,20221
04896262,1,,0,0,D,,A,0,D,20221
04896282,5,,0,200,D,,A,800,D,20221
04896352,2,,0,50,D,,A,30,D,20221
04896362,1,,0,0,D,,A,0,D,20221
04896372,3,,0,0,D,,A,0,D,20221
04896382,3,,0,340,D,,A,0,D,20221
04896412,4,,0,600,D,,A,0,D,20221
04896462,1,,0,0,D,,A,0,D,20221
04896492,4,,0,0,D,,A,0,D,20221
04896522,3,,0,150,D,200,D,300,D,20221
04896592,1,,0,40,D,,A,0,D,20221
04896642,4,,0,130,D,,A,0,D,20221
04896702,2,,0,359,D,96,D,0,D,20221
04896742,1,,0,20,D,,A,30,D,20221
04896782,4,,0,500,D,,A,500,D,20221
04896872,1,,0,200,D,500,D,500,D,20221
04896882,1,,0,0,D,,A,0,D,20221
04896892,1,,0,0,D,,A,0,D,20221
04896902,2,,0,500,D,300,D,0,D,20221
04896912,2,,0,150,D,,A,150,D,20221
04896942,3,,0,500,D,,A,0,D,20221
04896952,1,,0,30,D,,A,0,D,20221
04896962,1,,0,250,D,,A,0,D,20221
04897002,7,,0,700,D,600,D,300,D,20221
04897012,1,,0,200,D,,A,0,D,20221
04897022,1,,0,0,D,,A,0,D,20221
04897032,10,,0,1000,D,200,D,0,D,20221
04897082,1,,0,150,D,,A,0,D,20221
04897092,1,,0,150,D,,A,300,D,20221
04897112,3,,0,40,D,400,D,150,D,20221
04897122,1,,0,300,D,150,D,0,D,20221
04897142,3,,0,400,D,400,D,500,D,20221
04897182,1,,0,100,D,,A,0,D,20221
04897212,1,,0,0,D,,A,0,D,20221
04897222,1,,0,0,D,,A,0,D,20221
04897262,5,,0,400,D,500,D,350,D,20221
04897302,1,,0,200,D,300,D,0,D,20221
04897322,3,,0,350,D,450,D,0,D,20221
04897362,2,,0,175,D,,A,65,D,20221
04897382,1,,0,0,D,,A,0,D,20221
04897392,2,,0,300,D,,A,50,D,20221
04897422,3,,0,100,D,,A,0,D,20221
04897462,2,,0,400,D,,A,620,D,20221
04897522,1,,0,95,D,,A,250,D,20221
04897542,1,,0,500,D,230,D,0,D,20221
04897572,3,,0,50,D,80,D,200,D,20221
04897582,2,,0,300,D,,A,200,D,20221
04897612,1,,0,300,D,125,D,0,D,20221
04897622,2,,0,200,D,,A,100,D,20221
04897642,1,,0,75,D,150,D,0,D,20221
04897672,1,,0,0,D,,A,0,D,20221
04897682,1,,0,0,D,0,D,0,D,20221
04897702,1,,0,500,D,,A,0,D,20221
04897742,3,,0,50,D,0,D,0,D,20221
04897762,4,,0,100,D,200,D,200,D,20221
04897822,1,,0,300,D,,A,300,D,20221
04897832,1,,0,0,D,,A,1000,D,20221
04897842,2,,0,0,D,,A,0,D,20221
